user	postsNum	followersNum	followingNum	hasLocation	AtUserNum	AtUserPostsNum	AtUserFollowerNum	AtUserFollowingNum	hashTagNum	hashTagPostsNum	likeNum
holly_flax	1,022	3,429	454	1	1	94;	16.7k;	1,932;	30	25,335,97615,425,87715,309,82710,505,95717,134,91213,091,18115,083,50122,508,5045,104,64720,840,3567,394,910167,899,0636,928,9407,624,68810,383,378	201
holly_flax	1,022	3,429	454	1	7	4,579;4,579;417;417;196;403;1,022;	2,607;2,607;1,592;1,592;2,603;5,859;3,428;	664;664;515;515;510;860;454;	30	205,22422,545,7176,048,60670,679,3409,311,48262,245,81534,962,0847,064,7687,394,91085,923,4024,848,9417,138,8013,587,8524,676,540673,958	153
holly_flax	1,022	3,429	454	1	3	418;104;80;	7,945;863;273;	1,741;768;639;	0		146
holly_flax	1,022	3,429	454	1	0				0		114
holly_flax	1,022	3,429	454	1	7	418;2,133;536;121;11;1,022;196;	7,945;6,410;4,739;1,746;17;3,428;2,603;	1,741;1,000;288;434;54;454;510;	0		190
holly_flax	1,022	3,429	454	1	1	391;	967;	415;	0		409
holly_flax	1,022	3,429	454	1	0				0		115
holly_flax	1,022	3,429	454	1	5	2,133;391;104;449;117;	6,410;966;863;6,675;484;	1,000;415;768;604;810;	0		180
holly_flax	1,022	3,429	454	1	1	78;	564;	718;	0		224
holly_flax	1,022	3,429	454	1	1	67;	14.6k;	679;	0		191
holly_flax	1,022	3,429	454	1	7	391;4,579;171;1,022;171;1,022;171;	966;2,607;558;3,428;558;3,428;558;	415;664;555;454;555;454;555;	1	2,799	268
holly_flax	1,022	3,429	454	1	3	196;52;174;	2,603;2,722;4,139;	510;396;311;	30	15,425,89915,309,88313,091,21015,083,54122,508,5835,104,6667,394,917167,899,1786,928,9487,624,698205,2246,048,6357,394,9187,138,8093,587,8544,676,549673,9593,326,251230,712693,755349,6842,453,9562,148,0781,694,5966,985,0732,208,441406,053161,6831,297,6031,325,442	297
holly_flax	1,022	3,429	454	1	4	597;418;48;206;	16.6k;7,945;3,006;199;	607;1,741;587;198;	0		233
holly_flax	1,022	3,429	454	1	3	121;536;536;	1,746;4,739;4,739;	434;288;288;	0		200
holly_flax	1,022	3,429	454	1	2	360;70;	1,294;1,432;	468;194;	30	1,340,290839,103438,77112,919,63722,508,630577,9861,375,3626,278,8205,218,5512,569,117977,30425,336,0379,311,5084,229,3536,928,957242,12510,505,999219,1324,045,2801,337,98815,425,9168,362,76213,091,2322,446,0583,533,544	196
holly_flax	1,022	3,429	454	1	5	121;1,022;52;1,983;116;	1,746;3,429;2,722;13.2k;21.2k;	434;454;396;873;687;	30	22,508,6705,104,6927,394,930167,899,3426,928,9647,624,721205,2266,048,6707,394,9347,138,8163,587,8604,676,569673,9603,326,268230,712693,759349,6892,453,9642,148,089	175
holly_flax	1,022	3,429	454	1	12	267;769;196;121;84;1,022;109;1,022;390;167;389;1,022;	2,472;2,414;2,603;1,746;1,811;3,429;156;3,429;8,905;2,029;7,110;3,429;	664;551;510;434;413;454;200;454;1,508;3,122;191;454;	30	167,899,4596,928,9707,624,72710,383,445205,22722,545,9586,048,68670,679,7599,311,53262,246,15834,962,2587,064,8287,394,94085,923,8934,848,9657,138,8203,587,8634,676,582673,960	263
holly_flax	1,022	3,429	454	1	3	417;252;52;	1,592;381;2,722;	515;261;396;	30	15,425,94315,309,96913,091,29115,083,63822,508,7815,104,7137,394,949167,899,5446,928,9827,624,753205,2296,048,7147,394,9497,138,8293,587,8634,676,588673,9613,326,280230,714693,760349,692	278
borvta	409	10.5k	782	1	2	512;365;	18.2k;6,165;	673;203;	0		848
borvta	409	10.5k	782	1	0				0		541
borvta	409	10.5k	782	1	3	33;40;1,372;	1,006;1,504;2,500;	978;1,519;608;	0		677
borvta	409	10.5k	782	1	11	246;191;679;22;151;145;409;26;813;409;409;	523;4,139;1m;114;1,489;2,046;10.5k;422;4,263;10.5k;10.5k;	652;6,549;228;29;1,113;917;782;99;1,437;782;782;	0		880
borvta	409	10.5k	782	1	0				0		714
borvta	409	10.5k	782	1	3	409;617;7;	10.5k;3,569;587;	782;1,979;580;	1	1,644	843
borvta	409	10.5k	782	1	1	679;	1m;	228;	0		861
borvta	409	10.5k	782	1	1	846;	65k;	520;	0		448
borvta	409	10.5k	782	1	0				0		425
borvta	409	10.5k	782	1	0				0		435
borvta	409	10.5k	782	1	0				0		494
borvta	409	10.5k	782	1	0				0		313
borvta	409	10.5k	782	1	0				0		428
borvta	409	10.5k	782	1	2	206;52;	230;261;	169;410;	0		614
borvta	409	10.5k	782	1	0				0		537
borvta	409	10.5k	782	1	1	409;	10.5k;	782;	0		637
borvta	409	10.5k	782	1	0				0		318
borvta	409	10.5k	782	1	0				0		472
borvta	409	10.5k	782	1	0				1	34,682	307
borvta	409	10.5k	782	1	5	63;54;533;63;63;	850;1,447;1,235;850;850;	768;1,054;1,026;768;768;	0		382
borvta	409	10.5k	782	1	1	103;	1,139;	849;	0		561
borvta	409	10.5k	782	1	0				0		275
borvta	409	10.5k	782	1	0				0		364
borvta	409	10.5k	782	1	0				0		464
galangtriansyah	175	1,270	853	1	1	3,716;	857k;	4,100;	0		230
galangtriansyah	175	1,270	853	1	4	3,716;0;0;281;	857k;528;12;12.5k;	4,100;527;27;443;	0		685
galangtriansyah	175	1,270	853	1	1	3,716;	857k;	4,100;	0		249
galangtriansyah	175	1,270	853	1	9	3,716;860;11;184;1,641;44;281;727;3;	857k;5,182;545;1,411;14.3k;5,043;12.5k;19.1k;945;	4,100;1,595;136;719;2,111;483;443;1,392;778;	0		209
galangtriansyah	175	1,270	853	1	15	27;171;313;782;19;285;89;26;175;0;0;175;13;175;	754;841;5,017;719;643;921;1,109;486;1,270;528;528;1,270;754;1,270;	319;10;1,614;778;612;1,514;706;333;853;527;527;853;362;853;	0		238
galangtriansyah	175	1,270	853	1	2	3,716;281;	857k;12.5k;	4,100;443;	0		216
galangtriansyah	175	1,270	853	1	1	3,716;	857k;	4,100;	0		222
galangtriansyah	175	1,270	853	1	3	6;3,716;6;	804;857k;804;	631;4,100;631;	0		231
galangtriansyah	175	1,270	853	0	2	3,716;285;	857k;921;	4,100;1,514;	0		206
galangtriansyah	175	1,270	853	1	6	99;3,716;99;285;175;285;	1,234;857k;1,234;921;1,270;921;	939;4,100;939;1,514;853;1,514;	0		228
galangtriansyah	175	1,270	853	1	5	3,716;99;106;16;92;	857k;1,234;885;665;1,049;	4,100;939;870;449;413;	0		229
galangtriansyah	175	1,270	853	1	8	3,716;81;212;46;333;19;325;367;	857k;1,261;1,371;550;1,310;643;13.2k;6,140;	4,100;16;609;526;514;612;4,562;694;	0		244
galangtriansyah	175	1,270	853	1	5	3,716;175;0;92;79;	857k;1,270;528;972;1,116;	4,100;853;527;243;409;	0		226
galangtriansyah	175	1,270	853	1	7	3,716;117;79;46;0;175;	857k;1,669;1,117;550;528;1,270;	4,100;832;409;526;527;853;	0		239
galangtriansyah	175	1,270	853	1	11	494;335;135;1,006;175;106;281;397;0;27;4;	2,018;1,116;1,015;31.9k;1,270;885;12.5k;1,051;528;754;617;	536;858;799;1,102;853;870;443;679;527;319;532;	3	714106,50026,741	256
galangtriansyah	175	1,270	853	1	3	5,241;2,378;	235m;36.4k;	186;919;	4	714106,5002,786,599	204
galangtriansyah	175	1,270	853	1	13	175;19;64;81;788;44;64;17;0;92;863;16;243;	1,270;643;550;726;141k;1,580;550;629;528;1,049;8,577;665;6,485;	853;612;385;805;2,012;935;385;271;527;413;4,301;449;1,088;	4	714106,5002,786,600	264
galangtriansyah	175	1,270	853	1	4	3,716;0;175;3;	857k;528;1,270;945;	4,100;527;853;778;	0		225
galangtriansyah	175	1,270	853	1	2	3,716;48;	857k;666;	4,100;493;	0		225
galangtriansyah	175	1,270	853	1	10	3,716;1,161;25;45;20;218;20;20;0;55;	857k;37.1k;270;1,521;1,024;733;1,024;1,024;528;686;	4,100;817;392;1,028;776;1,403;776;776;527;406;	0		206
galangtriansyah	175	1,270	853	1	8	3,716;18;285;121;268;18;	857k;1,272;921;22.7k;5,843;1,272;	4,100;533;1,514;1,000;726;533;	0		219
galangtriansyah	175	1,270	853	1	5	3,716;281;0;112;259;	857k;12.5k;528;3,862;13.1k;	4,100;443;527;1,999;239;	0		221
galangtriansyah	175	1,270	853	1	6	0;0;0;0;0;36;	528;528;528;528;528;1,257;	527;527;527;527;527;871;	0		251
galangtriansyah	175	1,270	853	1	13	174;327;39;112;274;748;79;185;0;45;175;175;	8,097;1,045;829;11.7k;1,156;439;1,117;1,428;3;1,521;1,270;1,270;	1,563;703;813;1;479;415;409;438;0;1,028;853;853;	0		256
galangtriansyah	175	1,270	853	1	7	3,716;1,161;45;755;24;79;	857k;37.1k;1,521;20.4k;1,426;1,117;	4,100;817;1,028;1,224;982;409;	0		225
galangtriansyah	175	1,270	853	1	5	21;281;45;175;7;	1,050;12.5k;1,521;1,270;662;	409;443;1,028;853;329;	0		179
galangtriansyah	175	1,270	853	1	11	3,716;0;129;0;1,352;466;31;2,229;3;93;	857k;528;2,738;53;6,113;12.7k;691;32.9k;411;551;	4,100;527;238;537;1,491;318;375;4,268;305;541;	1	36,496	183
mackenziequarterman	116	7,204	897	1	15	55;708;173;24;33;180;98;132;1,894;47;643;94;996;8;220;	445;29.2k;2,515;129;1,043;3,385;9,287;1,265;15.5k;528;18.7k;6,511;6,099;2,328;9,888;	365;180;526;302;283;392;324;565;707;611;756;228;493;2,073;917;	12	238,5283,737,006233,797,2552,016,085897,554727,83890,773217,668380,85625,3406,396331,512	351
mackenziequarterman	116	7,204	897	1	16	1,048;2,482;172;282;80;36;708;416;98;175;236;116;416;173;334;180;	244k;10.4k;4,410;402;371;102;29.2k;8,417;9,287;1,500;3,218;7,204;8,417;2,515;11.9k;3,385;	321;1,533;893;633;517;6,348;180;336;324;673;427;897;336;526;780;392;	29	238,5283,737,010233,797,4082,016,0872,093,658897,559727,83890,773217,6683,272,4323,436,046324,98132,044715,7489,507,7702,624,53912,394210,9595,954,1134,804,79978,32412,57523,80614,58410225,343380,8576,396	308
mackenziequarterman	116	7,204	897	1	13	708;153;670;670;214;180;98;94;334;643;174;381;116;	29.2k;9,262;1,265;1,265;28.6k;3,385;9,287;6,511;11.9k;18.7k;2,515;3,194;9,029;	180;1,556;2,103;2,103;550;392;324;228;780;756;526;266;3,064;	29	238,5283,737,023233,797,7842,016,0872,093,665897,562727,83890,773217,6683,272,4303,436,059324,98132,044715,7519,507,7802,624,54712,394380,8576,396331,513	338
mackenziequarterman	116	7,204	897	1	8	708;610;1,805;236;69;180;116;314;	29.2k;5,718;28.1k;3,218;601;3,385;7,204;8,983;	180;2,209;2,174;427;80;392;897;776;	29	238,5283,737,0262,099,807101,0882,016,0892,093,664897,566727,83890,773217,6683,272,430324,98132,044715,7529,507,7982,624,54712,394210,9595,954,1384,804,81978,32612,57523,80614,58410225,343380,858619,823331,513	932
mackenziequarterman	116	7,204	897	1	14	1,712;708;214;837;153;116;153;334;174;1,423;295;173;370;381;	1.4m;29.2k;28.6k;4,399;9,262;7,204;9,262;11.9k;4,398;12.1k;5,425;2,515;1,889;3,194;	101;180;550;1,253;1,556;897;1,556;780;1,588;711;657;526;1,172;266;	29	238,5283,737,0372,099,809101,0882,016,0912,093,667897,569727,840217,6693,272,432324,98132,044715,7559,507,8182,624,55612,394210,9595,954,1494,804,83278,32612,57523,80614,58410225,343380,858	365
mackenziequarterman	116	7,204	897	1	6	708;153;116;180;312;798;	29.2k;9,262;7,204;3,385;20k;717;	180;1,556;897;392;234;1,856;	29	238,5283,737,0452,099,810101,0882,016,0932,093,671897,571727,84190,776217,6703,272,434324,98132,044715,7619,507,8322,624,56112,394210,9595,954,1594,804,84278,32612,575619,825331,514	576
mackenziequarterman	116	7,204	897	1	15	60;708;103;220;180;173;214;153;670;643;697;174;334;798;	1,184;29.2k;3,123;9,889;3,385;2,515;28.6k;9,262;1,265;18.7k;16.3k;4,398;11.9k;717;	1,123;180;390;917;392;526;550;1,556;2,103;756;2,131;1,588;780;1,856;	29	238,5283,737,0492,099,812101,0882,016,0952,093,675897,571727,84190,777217,6703,272,434324,98132,044715,7619,507,8342,624,561	736
mackenziequarterman	116	7,204	897	1	10	55;708;153;105;697;173;180;36;202;214;	445;29.2k;9,262;1,190;16.3k;2,515;3,385;1,517;468;28.6k;	365;180;1,556;1,357;2,131;526;392;222;275;550;	29	238,5283,737,0512,099,810101,0892,016,0902,093,677897,576727,84290,777217,6703,272,434324,98132,044715,7639,507,8472,624,56312,394210,9595,954,1744,804,85978,32812,57523,80614,58410225,343380,859619,827331,514	723
mackenziequarterman	116	7,204	897	1	14	2,482;708;296;214;33;94;64;100;731;151;1,524;2,445;171;174;	10.4k;29.2k;13.5k;28.6k;1,045;6,511;3.1m;1,560;3,663;180;26.1k;11k;1,222;4,398;	1,533;180;782;550;283;228;39;362;200;22;1,508;979;998;1,588;	29	238,5293,737,0562,099,811101,0902,016,0902,093,683897,576727,84290,777217,6703,272,4344,804,86878,32812,57523,80614,58410225,343380,862619,827331,514	840
mackenziequarterman	116	7,204	897	1	16	2,482;708;274;17;236;36;174;837;160;381;79;2;4;41;2,445;	10.4k;29.2k;4,837;2,335;3,218;1,791;666;4,399;20.7k;3,194;314;0;94;1,161;11k;	1,533;180;895;1,337;427;408;1,047;1,253;211;266;561;0;72;203;979;	29	238,5293,737,0582,099,810101,0912,016,0892,093,684897,576727,84290,777217,6703,272,434324,98132,044715,7689,507,8842,624,56612,394210,9585,954,1864,804,87978,32812,57523,80614,58410225,343380,861619,828331,513	667
mackenziequarterman	116	7,204	897	1	15	55;708;116;153;110;327;697;220;33;381;851;381;1,263;116;	445;29.2k;7,204;9,262;3,383;1,149;16.3k;9,889;10.6k;1,076;14.6k;3,194;9,501;7,204;	365;180;897;1,556;691;782;2,131;917;5,887;170;961;266;758;897;	29	238,5293,737,0702,099,813101,0912,016,0932,093,692897,578727,84490,777217,6703,272,439324,98132,044715,7709,507,9132,624,56912,394210,9585,954,1974,804,884	732
mackenziequarterman	116	7,204	897	1	13	1,118;828;708;313;253;220;828;697;1,894;295;214;116;	54.7k;7,615;29.2k;20k;821;9,889;7,615;16.3k;15.5k;5,424;28.6k;7,204;	184;389;180;234;511;917;389;2,131;707;657;550;897;	30	141,609238,5293,737,0752,099,818101,0912,016,0952,093,695897,579727,84590,777217,6703,272,438324,98132,044715,7739,507,9272,624,57312,394210,9585,954,207380,861619,826331,513	492
mackenziequarterman	116	7,204	897	1	16	302;708;75;174;18;214;51;220;17;153;381;116;	1,905;29.2k;3,394;4,398;65;28.6k;4,304;9,888;286;9,262;3,194;7,204;	817;180;718;1,588;272;550;1,108;917;827;1,556;266;897;	29	238,5303,737,0782,099,818101,0912,016,0952,093,696897,582727,84590,778217,6703,272,438324,98132,044715,7769,507,9332,624,57212,39478,33012,57523,80614,58410225,345380,863619,826331,513	696
mackenziequarterman	116	7,204	897	1	14	708;64;610;113;116;55;708;220;313;280;116;214;303;	29.2k;2,041;5,717;1,326;7,204;445;29.2k;9,888;20k;19.8k;7,204;28.6k;4,956;	180;317;2,209;375;897;365;180;917;234;595;897;550;116;	29	238,5303,737,0842,099,817101,0912,016,0952,093,695897,582727,84890,779217,6703,272,438324,98132,044715,7809,507,9432,624,57112,394210,9585,954,2254,804,91278,33112,57523,80614,58410225,345380,862619,827331,513	430
mackenziequarterman	116	7,204	897	1	10	708;303;370;221;220;51;116;160;38;296;	29.2k;4,956;1,889;17.4k;9,888;4,304;7,204;20.1k;1,517;13.5k;	180;116;1,172;3,104;917;1,108;897;635;670;782;	29	238,5303,737,0852,099,818101,0922,016,0962,093,697897,584727,84990,779217,6703,272,439324,98132,044715,7809,507,9592,624,56912,394210,9585,954,231380,862619,827331,513	369
mackenziequarterman	116	7,204	897	0	8	708;214;51;236;381;253;610;	29.2k;28.6k;4,304;3,218;3,194;821;5,717;	180;550;1,108;427;266;511;2,209;	29	238,5303,737,0892,099,817101,0932,016,1002,093,698897,586727,85190,779217,6713,272,439324,98132,044715,7829,507,9712,624,57012,394210,95814,58410225,345380,863619,827331,512	333
mackenziequarterman	116	7,204	897	1	9	708;27;334;253;280;151;180;220;1,444;	29.2k;487;11.9k;821;19.8k;6,034;3,385;9,888;4,345;	180;68;780;511;595;1,628;392;917;1,580;	29	238,5313,737,0982,099,817101,0932,016,1032,093,700897,586727,85290,779217,6703,272,439324,98132,044	358
mackenziequarterman	116	7,204	897	1	20	107;2,482;708;610;405;27;370;128;313;649;56;137;177;180;726;38;1,734;116;116;116;	1,758;10.4k;29.2k;5,717;6,065;487;1,889;8,999;1,765;262k;2,136;467;9,201;10.7k;20.4k;289;6,634;7,204;7,204;7,204;	0;1,533;180;2,209;731;68;1,172;942;303;439;297;767;264;374;308;255;1,010;897;897;897;	29	238,5313,737,1002,099,819101,0932,016,1042,093,704897,589727,85490,780217,6713,272,439324,98132,044715,7879,508,0082,624,57412,394210,9585,954,2514,804,95678,333331,513	415
mackenziequarterman	116	7,204	897	1	8	55;708;116;201;105;178;51;116;	445;29.2k;7,204;3,073;3,023;2,477;4,304;7,204;	365;180;897;459;1,459;350;1,108;897;	29	238,5313,737,1092,099,821101,0932,016,1102,093,711897,593727,85690,780217,6713,272,441324,98132,044715,7909,508,0342,624,57812,394210,9585,954,2604,804,96678,33312,57523,80614,58410225,345380,863619,828331,513	464
mackenziequarterman	116	7,204	897	1	7	708;236;180;610;1,894;100;481;	29.2k;3,218;3,385;5,716;15.5k;3,696;4,414;	180;427;392;2,209;707;189;506;	29	238,5313,737,1202,099,820101,0942,016,1112,093,713897,593727,85890,781217,6713,272,441324,98132,044715,7929,508,0392,624,58012,394210,9585,954,2664,804,97078,33312,57523,80614,584102	344
mackenziequarterman	116	7,204	897	1	8	49;708;610;236;214;153;626;1,423;	860;29.2k;5,716;3,218;28.6k;9,262;7,778;12.1k;	397;180;2,209;427;550;1,556;2,451;711;	29	3,272,441324,98132,044715,7979,508,0512,624,58212,394210,9585,954,2684,804,98578,33312,57523,80614,58410225,345380,864619,829331,513	389
mackenziequarterman	116	7,204	897	1	12	708;2,665;180;468;214;116;411;116;310;153;405;280;	29.2k;252k;3,385;7,276;28.6k;7,204;4,982;7,204;21.5k;9,262;6,065;19.8k;	180;673;392;414;550;897;669;897;13;1,556;731;595;	29	238,5313,737,1312,099,822217,6713,272,441324,98132,044715,7999,508,0672,624,58212,394210,9585,954,2774,805,00578,33312,57523,80614,58510225,345380,863	422
mackenziequarterman	116	7,204	897	1	12	2,482;708;116;122;21;1,088;100;468;243;300;201;2,030;	10.4k;29.2k;7,204;119;638;13.9k;7,220;7,275;122k;2,480;3,073;161k;	1,533;180;897;175;588;942;531;414;334;570;459;435;	29	90,782217,67278,3333,272,442324,98132,044715,8029,508,0842,624,58612,394210,9585,954,2904,805,01623,80614,585492,65510225,345380,863	390
mackenziequarterman	116	7,204	897	1	16	359;107;2,482;708;180;602;214;296;214;164;217;858;228;171;708;236;	336k;1,757;10.4k;29.2k;3,385;10.3k;28.6k;13.5k;3,685;3,506;2,879;23.2k;3,776;1,318;29.2k;3,218;	63;0;1,533;180;392;744;550;782;353;2,936;159;1,481;1,443;205;180;427;	29	238,5323,737,1422,099,829101,0942,016,1242,093,710897,602727,86890,783217,6723,272,444324,98132,044715,8069,508,1042,624,59212,394210,9585,954,2934,805,033	406
mackenziequarterman	116	7,204	897	1	12	652;708;68;62;141;347;610;214;180;1,423;575;127;	886k;29.2k;9,239;1,325;458;5,111;5,716;28.6k;3,385;12.1k;10.6k;1,755;	108;180;2,403;1,168;348;883;2,209;550;392;711;739;1,434;	29	238,5323,737,1472,099,829101,0942,016,1262,093,717897,606727,86990,782217,6723,272,444324,98132,044715,8069,508,1182,624,59312,394210,9585,954,3094,805,03978,336	338
mackenziequarterman	116	7,204	897	1	13	708;203;116;602;113;313;1,044;388;180;236;555;364;116;	29.2k;2,116;7,204;10.3k;1,326;20k;374;3,910;3,385;3,218;5,392;39.3k;7,204;	180;499;897;744;375;234;1,286;985;392;427;121;1,605;897;	29	238,5323,737,1542,099,834101,0952,016,1312,093,717897,607727,87290,783217,6743,272,443324,98132,044715,8069,508,1332,624,59812,394210,9595,954,315	373
mackenziequarterman	116	7,204	897	1	10	708;630;116;55;214;153;22;457;437;94;	29.2k;5,231;7,204;445;28.6k;9,261;3,865;1,034;10.2k;6,512;	180;840;897;365;550;1,556;2,583;1,151;559;228;	29	238,5323,737,1642,099,836101,0952,016,1352,093,724897,607727,87290,783217,6743,272,444324,98132,044715,8089,508,1472,624,60212,394210,9595,954,3244,805,04878,33612,57523,80614,58510225,345380,868619,832331,515	434
_deniserenee_	1,140	31.7k	948	0	11	177;1,140;1,200;1,653;177;40;34;637;590;290;1,140;	95;31.7k;13.9k;155k;95;301;95;5,091;14k;1,213;31.7k;	256;948;772;484;256;561;127;1,158;930;329;948;	5	38,439,4047,228,681234,76749,685134,494	1,019
_deniserenee_	1,140	31.7k	948	0	11	269;308;591;166;439;849;2,462;353;1,086;121;542;	178;447;14k;982;11.1k;13.7k;274k;920;46.7k;382;1,927;	526;820;930;219;575;165;335;508;1,018;679;2,217;	3	232,703107,2242,856	814
_deniserenee_	1,140	31.7k	948	0	5	696;696;762;2,510;5,457;	3,607;3,607;28.4k;19.3k;13.8k;	240;240;1,776;1,449;1,652;	3	10,587,0517,353455,762	573
_deniserenee_	1,140	31.7k	948	0	7	1,004;640;100;89;88;1,140;2,508;	51.9k;6,710;7,093;90;823;31.7k;6m;	998;616;393;147;928;948;0;	3	501,426283,61231,096,585	1,357
_deniserenee_	1,140	31.7k	948	0	12	683;1,140;122;569;590;120;440;849;641;1;27;166;	2,780;31.7k;127;15.7k;14k;1,362;33.1k;13.7k;12.6k;82;682;1,427;	440;948;286;584;930;260;1,256;165;91;139;275;7,057;	4	9,003,30151,091,90131,88551,805	1,146
_deniserenee_	1,140	31.7k	948	0	3	569;44;590;	15.7k;441;14k;	584;362;930;	5	72,920,0936,78161,59925,23710,805,570	1,000
_deniserenee_	1,140	31.7k	948	0	8	451;491;849;1,004;258;421;246;1,140;	16.3k;5,256;13.7k;51.9k;4,501;41.7k;1,255;31.7k;	386;567;165;998;2,827;444;532;948;	3	2,417,75627,10638,439,474	1,100
_deniserenee_	1,140	31.7k	948	0	3	60;7,011;104;	78;1.3m;347;	41;5,235;330;	5	1,461,7463,390455,766241,3706,227,493	832
_deniserenee_	1,140	31.7k	948	0	0				3	107,225232,7041,320	974
_deniserenee_	1,140	31.7k	948	0	3	236;41;12;	308;406;220;	351;720;272;	3	542,30351,805491,674	748
_deniserenee_	1,140	31.7k	948	0	9	789;300;542;48;439;591;2,317;82;784;	35.8k;20.2k;1,483;230;11.1k;14k;24.9k;73;18.2k;	372;278;456;220;575;930;783;158;443;	3	542,3039911,586	952
_deniserenee_	1,140	31.7k	948	0	1	314;	7,397;	390;	4	491,674124,3711,381	606
_deniserenee_	1,140	31.7k	948	0	0				4	542,3047,3268,929,40219,817	989
_deniserenee_	1,140	31.7k	948	0	8	382;617;683;453;640;849;120;428;	55.3k;25.1k;2,780;1,193;6,710;13.7k;1,362;1,421;	114;686;440;1,507;616;165;260;837;	4	1,808,516455,7678,739,7081,120,378	1,016
_deniserenee_	1,140	31.7k	948	0	7	999;849;0;115;37;112;1,140;	44.4k;13.7k;44;1,737;699;496;31.7k;	307;165;143;902;800;200;948;	3	31,88515,276,58626,234	870
_deniserenee_	1,140	31.7k	948	0	2	558;1,140;	1,190;31.7k;	485;948;	3	319,89017,775,5901,854,119	445
_deniserenee_	1,140	31.7k	948	0	7	246;2,462;120;2,634;1,369;954;768;	1,255;274k;1,362;37.7k;1,177;4,980;8,905;	532;335;260;575;843;988;516;	3	491,67431,88515,276,589	707
_deniserenee_	1,140	31.7k	948	0	12	1,140;1,140;1,823;13;451;321;185;316;1,663;196;78;962;	31.7k;31.7k;106k;85;16.3k;2,009;5,483;11.8k;988;1,091;221;10.2k;	948;948;578;410;386;302;392;286;2,772;355;103;362;	3	12,15310,68638,439,547	1,230
_deniserenee_	1,140	31.7k	948	0	1	57;	5,245;	224;	3	8,977,723542,307105,571	745
_deniserenee_	1,140	31.7k	948	0	4	7,011;658;2,462;849;	1.3m;904;274k;13.7k;	5,235;556;335;165;	4	455,77022,84515,960,0134,359,495	943
_deniserenee_	1,140	31.7k	948	0	3	244;298;393;	866;78;93;	158;423;305;	3	106,937102,21919,343	953
_deniserenee_	1,140	31.7k	948	0	3	473;482;378;	13.4k;83.8k;1,471;	3,785;309;375;	5	455,7714609,003,32638,439,577	505
_deniserenee_	1,140	31.7k	948	0	7	921;795;1,352;2,462;439;2,997;182;	1,803;3,480;21.4k;274k;11.1k;2.6m;246;	902;1,532;692;335;575;4,512;491;	2	8,0655,091	689
_deniserenee_	1,140	31.7k	948	0	2	357;192;	558;108;	1,034;181;	3	599,6687,893,8163,199,948	697
_deniserenee_	1,140	31.7k	948	0	9	768;726;592;640;2,508;2,462;57;1,140;	8,905;1,296;18.6k;6,710;12.4k;274k;137;31.7k;	516;496;471;616;761;335;1,090;948;	3	62,425542,315599,668	1,109
_deniserenee_	1,140	31.7k	948	0	1	170;	1,667;	197;	3	455,769614,361105,571	774
_deniserenee_	1,140	31.7k	948	0	6	2,082;131;120;148;806;591;	446;888;1,362;71;3,575;14k;	1,437;2,290;260;197;1,001;930;	3	99,28819,81731,456	874
michaelleviton	1,690	4,421	2,752	0	0				0		49
michaelleviton	1,690	4,421	2,752	0	0				0		87
michaelleviton	1,690	4,421	2,752	0	1	775;	633;	913;	0		67
michaelleviton	1,690	4,421	2,752	0	0				0		135
michaelleviton	1,690	4,421	2,752	0	0				0		247
michaelleviton	1,690	4,421	2,752	0	0				0		123
michaelleviton	1,690	4,421	2,752	0	0				0		111
michaelleviton	1,690	4,421	2,752	0	5	1,122;96;1,122;96;1,690;	1,656;989;1,656;989;4,421;	1,028;908;1,028;908;2,752;	0		175
michaelleviton	1,690	4,421	2,752	0	0				0		108
michaelleviton	1,690	4,421	2,752	0	4	540;1,668;332;540;	8,419;864;1,779;8,419;	289;370;2,415;289;	0		150
michaelleviton	1,690	4,421	2,752	0	0				0		86
michaelleviton	1,690	4,421	2,752	0	0				0		350
michaelleviton	1,690	4,421	2,752	0	0				0		181
pure_ella	2,229	29.7k	1,415	0	0				0		149
pure_ella	2,229	29.7k	1,415	0	1	7,011;	1.3m;	5,235;	0		114
pure_ella	2,229	29.7k	1,415	0	1	7,011;	1.3m;	5,235;	1	685,695	263
pure_ella	2,229	29.7k	1,415	0	0				1	3,306	307
pure_ella	2,229	29.7k	1,415	0	0				2	20,653,13360,173,067	248
pure_ella	2,229	29.7k	1,415	0	1	53;	362;	399;	1	223	515
pure_ella	2,229	29.7k	1,415	0	5	2,229;7,011;2,229;2,229;72;	29.7k;1.3m;29.7k;29.7k;200;	1,415;5,235;1,415;1,415;338;	0		380
pure_ella	2,229	29.7k	1,415	0	0				0		193
pure_ella	2,229	29.7k	1,415	0	3	2,229;7,011;1,461;	29.7k;1.3m;503;	1,415;5,235;399;	1	310	334
pure_ella	2,229	29.7k	1,415	0	2	7,011;51;	1.3m;41;	5,235;40;	0		388
pure_ella	2,229	29.7k	1,415	0	2	2,229;7,011;	29.7k;1.3m;	1,415;5,235;	0		243
pure_ella	2,229	29.7k	1,415	0	0				0		257
pure_ella	2,229	29.7k	1,415	0	4	2,229;7,011;1;27;	29.7k;1.3m;82;682;	1,415;5,235;139;275;	2	20,653,13760,173,091	406
pure_ella	2,229	29.7k	1,415	0	2	2,229;7,011;	29.7k;1.3m;	1,415;5,235;	2	16,244,6661,308,383	732
pure_ella	2,229	29.7k	1,415	0	1	7,011;	1.3m;	5,235;	2	20,653,14460,173,099	247
